X,Y,Z
-0.6445313,-6.128188,-68.599
-0.4101563,-6.049552,-68.599
-0.1757813,-5.883139,-68.599
-0.01590402,-5.760156,-68.599
0.05859375,-5.688227,-68.599
0.5273437999999999,-5.267194,-68.599
0.7617187999999999,-5.095807,-68.599
1.031799,-4.822656,-68.599
1.249695,-4.588281,-68.599
1.422476,-4.353906,-68.599
1.613074,-4.119531,-68.599
1.770919,-3.885156,-68.599
1.8487079999999998,-3.650781,-68.599
1.986645,-3.416406,-68.599
2.071254,-3.182031,-68.599
2.1457740000000003,-2.947656,-68.599
2.192418,-2.713281,-68.599
2.190897,-2.478906,-68.599
2.1612999999999998,-2.244531,-68.599
2.14363,-2.010156,-68.599
2.11447,-1.775781,-68.599
2.202076,-1.541406,-68.599
2.3333810028909476,-1.414814651,-68.599
2.234958,-1.298676,-68.599
2.029566,-1.09422,-68.599
1.8349579999999999,-0.9295861,-68.599
1.634958,-0.7798724,-68.599
1.363852,-0.6098536,-68.599
1.301511,-0.5083926,-68.599
1.246045,-0.452927,-68.599
1.142627,-0.3896732,-68.599
0.9805807,-0.2337623,-68.599
0.8310316999999999,-0.1550732,-68.599
0.6992997,-0.02334121,-68.599
0.5408310000000001,0.08557567,-68.599
0.4424589, 0.13693349999999999,-68.599
0.3087672, 0.28908480000000003,-68.599
0.2356309, 0.33821789999999996,-68.599
0.11350089999999999, 0.48435110000000003,-68.599
0.008790188,0.5482076,-68.599
-0.09923236,0.6602865,-68.599
-0.3081767, 0.8206756000000001,-68.599
-0.4338307, 0.9045863000000001,-68.599
-0.5944265,0.9870314,-68.599
-0.8168933, 1.0739319999999999,-68.599
-0.8939754,1.133102,-68.599
-1.035616,1.19915,-68.599
-1.1677,1.214483,-68.599
-1.283155, 1.2694969999999999,-68.599
-1.527382, 1.3499700000000001,-68.599
-1.609587,1.391073,-68.599
-1.776937, 1.4097490000000001,-68.599
-2.284664,1.402913,-68.599
-2.431523,1.349461,-68.599
-2.510657,1.28959,-68.599
-2.655115,1.238301,-68.599
-2.720575,1.19508,-68.599
-2.907177,1.148292,-68.599
-3.068274,1.067756,-68.599
-3.389257,0.9614871,-68.599
-3.598529,0.8789646,-68.599
-3.802414,0.7744353,-68.599
-3.95716,0.6241518,-68.599
-4.020279,0.5250756,-68.599
-4.060728,0.3741175,-68.599
-4.061905,0.2506709,-68.599
-4.265041,0.05150345,-68.599
-4.397592,-0.09422024,-68.599
-4.509764,-0.1942202,-68.599
-4.665041,-0.3801915,-68.599
-4.965432,-0.6942203,-68.599
-5.265041,-0.9470136,-68.599
-5.613118,-1.29422,-68.599
-5.765041,-1.488665,-68.599
-5.864138206,-1.569658633,-68.599
-5.8469,-1.775781,-68.599
-5.89698,-2.010156,-68.599
-6.03977,-2.244531,-68.599
-6.154137,-2.478906,-68.599
-6.269531,-2.646441,-68.599
-6.327747,-2.713281,-68.599
-6.409737,-2.947656,-68.599
-6.463995,-3.182031,-68.599
-6.496954,-3.416406,-68.599
-6.479492,-3.650781,-68.599
-6.427822,-3.885156,-68.599
-6.353939,-4.119531,-68.599
-6.035156,-4.530859,-68.599
-5.983425,-4.588281,-68.599
-5.800781,-4.750469,-68.599
-5.566406,-4.90905,-68.599
-5.332031,-5.034756,-68.599
-5.097656,-5.177548,-68.599
-4.964947,-5.291406,-68.599
-4.75179,-5.525781,-68.599
-4.551649,-5.760156,-68.599
-4.442678,-5.994531,-68.599
-4.394531,-6.04123,-68.599
-4.160156,-6.161105,-68.599
-3.925781,-6.337673,-68.599
-3.691406,-6.398438,-68.599
-3.457031,-6.509668,-68.599
-3.222656,-6.629762,-68.599
-2.988281,-6.768566,-68.599
-2.753906,-6.812003,-68.599
-2.519531,-6.842999,-68.599
-2.285156,-6.857458,-68.599
-2.050781,-6.851939,-68.599
-1.816406,-6.800385,-68.599
-1.582031,-6.698702,-68.599
-1.347656,-6.45823,-68.599
2.5493281176744578,-1.290425607,-68.299
2.3762630000000002,-1.09422,-68.299
2.134958,-0.8563942,-68.299
1.934958,-0.6714524,-68.299
1.634958,-0.4538036,-68.299
1.334959,-0.2835059,-68.299
1.1349589999999998,-0.1855081,-68.299
0.9349586000000001,-0.1294551,-68.299
0.7349586,-0.1199778,-68.299
0.3349585,-0.01877645,-68.299
0.1349585,0.08400062,-68.299
-0.04199181,0.2057798,-68.299
-0.2154595,0.3499591,-68.299
-0.2546811, 0.44273759999999995,-68.299
-0.3680187,0.6144258,-68.299
-0.4286792, 0.8306148999999999,-68.299
-0.4831705, 0.9379896000000001,-68.299
-0.7105394,1.473422,-68.299
-0.8014267,1.614335,-68.299
-0.9136824,1.748276,-68.299
-0.9635779, 1.8348030000000002,-68.299
-1.079953, 1.9329180000000001,-68.299
-1.134946,2.037977,-68.299
-1.393164,2.381548,-68.299
-1.529654, 2.5202940000000003,-68.299
-1.630043,2.599165,-68.299
-1.894788,2.722227,-68.299
-1.972036,2.735848,-68.299
-2.284664,2.730724,-68.299
-2.431523,2.677271,-68.299
-2.495777,2.63228,-68.299
-2.629349, 2.4987079999999997,-68.299
-2.830554,2.200134,-68.299
-2.950082, 1.9450990000000001,-68.299
-3.058935, 1.8348030000000002,-68.299
-3.108237, 1.7613050000000001,-68.299
-3.265041, 1.6052050000000002,-68.299
-3.365041, 1.5995300000000001,-68.299
-3.658791,1.30578,-68.299
-3.670811,1.20578,-68.299
-3.859109, 1.0057800000000001,-68.299
-3.890041, 0.9057797000000001,-68.299
-4.011372,0.7057797,-68.299
-4.082664,0.6057797,-68.299
-4.132087, 0.5057796999999999,-68.299
-4.405559, 0.10577980000000001,-68.299
-4.521621,-0.09422024,-68.299
-4.610279,-0.1942202,-68.299
-4.720895,-0.3942202,-68.299
-4.849479,-0.5942203,-68.299
-4.933097,-0.6942203,-68.299
-5.065041,-0.8056786,-68.299
-5.265041,-0.954165,-68.299
-5.623712,-1.29422,-68.299
-5.804263,-1.49422,-68.299
-5.98112366,-1.617251713,-68.299
-5.944957,-1.775781,-68.299
-5.928133,-2.010156,-68.299
-5.981353,-2.244531,-68.299
-6.103223,-2.478906,-68.299
-6.183143,-2.713281,-68.299
-6.279524,-2.947656,-68.299
-6.309181,-3.182031,-68.299
-6.307664,-3.416406,-68.299
-6.237942,-3.650781,-68.299
-6.154161,-3.885156,-68.299
-6.046365,-4.119531,-68.299
-5.871311,-4.353906,-68.299
-5.679087,-4.588281,-68.299
-5.566406,-4.688613,-68.299
-5.235073,-5.057031,-68.299
-5.086544,-5.291406,-68.299
-4.863281,-5.672602,-68.299
-4.806009,-5.760156,-68.299
-4.621381,-5.994531,-68.299
-4.340523,-6.228906,-68.299
-4.160156,-6.342252,-68.299
-3.925781,-6.421597,-68.299
-3.691406,-6.54751,-68.299
-3.457031,-6.725388,-68.299
-3.222656,-6.823805,-68.299
-2.988281,-6.871618,-68.299
-2.753906,-6.94668,-68.299
-2.285156,-7.018198,-68.299
-2.050781,-7.025646,-68.299
-1.816406,-7.002483,-68.299
-1.644871,-6.932031,-68.299
-1.347656,-6.7546,-68.299
-1.113281,-6.541144,-68.299
-0.8789063,-6.386425,-68.299
-0.6445313,-6.254458,-68.299
-0.4101563,-6.094707,-68.299
0.05859375,-5.802697,-68.299
0.4045312,-5.525781,-68.299
0.7617187999999999,-5.230371,-68.299
0.9960938,-5.093304,-68.299
1.2430590000000001,-4.822656,-68.299
1.386455,-4.588281,-68.299
1.7796420000000002,-4.119531,-68.299
2.025992,-3.650781,-68.299
2.2070309999999997,-3.182031,-68.299
2.259189,-2.947656,-68.299
2.297787,-2.713281,-68.299
2.313886,-2.478906,-68.299
2.31875,-2.244531,-68.299
2.392668,-2.010156,-68.299
2.34003,-1.775781,-68.299
2.353754,-1.541406,-68.299
2.5493281176744578,-1.290425607,-68.299
-1.582031,-7.001308,-67.999
-1.816406,-7.078024,-67.999
-2.050781,-7.13233,-67.999
-2.285156,-7.129891,-67.999
-2.519531,-7.066056,-67.999
-2.753906,-7.024452,-67.999
-2.988281,-6.994666,-67.999
-3.182896,-6.932031,-67.999
-3.457031,-6.829088,-67.999
-3.671347,-6.697656,-67.999
-3.925781,-6.510889,-67.999
-4.160156,-6.382351,-67.999
-4.394531,-6.2875,-67.999
-4.453857,-6.228906,-67.999
-4.741727,-5.994531,-67.999
-4.941184,-5.760156,-67.999
-5.097656,-5.516564,-67.999
-5.214162,-5.291406,-67.999
-5.321719,-5.057031,-67.999
-5.455014,-4.822656,-67.999
-5.622388,-4.588281,-67.999
-5.705566,-4.353906,-67.999
-5.928834,-3.885156,-67.999
-6.094612,-3.416406,-67.999
-6.119192,-3.182031,-67.999
-6.115057,-2.947656,-67.999
-6.069973,-2.713281,-67.999
-6.003637,-2.478906,-67.999
-5.981236,-2.244531,-67.999
-6.009208,-2.010156,-67.999
-6.095947,-1.775781,-67.999
-6.108764299,-1.620299689,-67.999
-5.877297,-1.529239,-67.999
-5.747163,-1.385252,-67.999
-5.251625,-0.9565723,-67.999
-5.104553,-0.8427673,-67.999
-4.900298,-0.7103696,-67.999
-4.767923,-0.443644,-67.999
-4.723157,-0.2637147,-67.999
-4.667907,-0.1452299,-67.999
-4.580804,0.001941334,-67.999
-4.470917, 0.31605110000000003,-67.999
-4.37402,0.5054011,-67.999
-4.347772,0.6348605,-67.999
-4.276304,0.7939158,-67.999
-4.24907,0.8856257,-67.999
-4.237676,1.070586,-67.999
-4.20384,1.196865,-67.999
-4.017313, 1.6411200000000001,-67.999
-3.959576, 1.7357970000000003,-67.999
-3.888931, 1.8995819999999999,-67.999
-3.813945,2.006672,-67.999
-3.728358,2.09391,-67.999
-3.659032,2.214423,-67.999
-3.502393,2.380116,-67.999
-3.424457,2.493532,-67.999
-3.2671,2.65089,-67.999
-3.19266, 2.7070879999999997,-67.999
-3.039899,2.878091,-67.999
-2.932808,2.953077,-67.999
-2.809857,3.015746,-67.999
-2.687008, 3.0604590000000003,-67.999
-2.55826,3.083161,-67.999
-2.34223,3.081097,-67.999
-2.214151,3.054887,-67.999
-2.013643,2.983288,-67.999
-1.900424,2.917922,-67.999
-1.767819,2.80143,-67.999
-1.683785,2.701283,-67.999
-1.600095, 2.5687919999999997,-67.999
-1.50102,2.458243,-67.999
-1.348893,2.242735,-67.999
-1.236756,2.136502,-67.999
-1.122186, 1.9610530000000002,-67.999
-1.002181,1.824935,-67.999
-0.9368146, 1.7117159999999998,-67.999
-0.8870398,1.56738,-67.999
-0.7112369,1.225531,-67.999
-0.6246718, 1.1274929999999999,-67.999
-0.528288, 0.9764874000000001,-67.999
-0.4115777,0.8273787,-67.999
-0.2676412,0.67309,-67.999
-0.1887956,0.5328925,-67.999
-0.1138098,0.4258018,-67.999
-0.004691949, 0.31264780000000003,-67.999
0.09545581, 0.22861389999999998,-67.999
0.27358910000000003,0.1307897,-67.999
0.3964385,0.08607619,-67.999
0.5251859999999999,0.06337453,-67.999
0.7532463,0.07191474,-67.999
0.8943175,0.1126488,-67.999
1.110277,0.08854665,-67.999
1.2970039999999998,0.02967168,-67.999
1.809443,-0.2277414,-67.999
2.014273,-0.3746324,-67.999
2.12706,-0.4767597,-67.999
2.217898,-0.586704,-67.999
2.3337890000000003,-0.6837659,-67.999
2.426675,-0.8026991,-67.999
2.56099,-0.9109673,-67.999
2.6427129999999996,-1.01301,-67.999
2.7888707672120843,-1.233727104,-67.999
2.750095,-1.307031,-67.999
2.724057,-1.541406,-67.999
2.656109,-1.775781,-67.999
2.6635280000000003,-1.924398,-67.999
2.586656,-2.044014,-67.999
2.498495,-2.223324,-67.999
2.431349,-2.411515,-67.999
2.386092,-2.606133,-67.999
2.363316,-2.804641,-67.999
2.368971,-3.053739,-67.999
2.303241,-3.182031,-67.999
2.245432,-3.416406,-67.999
2.170759,-3.650781,-67.999
2.060303,-3.885156,-67.999
1.728295,-4.353906,-67.999
1.548162,-4.588281,-67.999
1.464844,-4.710434,-67.999
1.230469,-5.016992,-67.999
1.1910859999999999,-5.057031,-67.999
0.9002976,-5.291406,-67.999
0.5664062999999999,-5.525781,-67.999
0.5273437999999999,-5.561519,-67.999
0.29296880000000003,-5.690909,-67.999
0.05859375,-5.885109,-67.999
-0.1757813,-6.055269,-67.999
-0.4101563,-6.174757,-67.999
-0.6445313,-6.353502,-67.999
-0.8789063,-6.513194,-67.999
-1.113281,-6.65265,-67.999
-1.162574,-6.697656,-67.999
-1.582031,-7.001308,-67.999
-6.129275516,-1.952448364,-67.699
-6.062583,-2.244531,-67.699
-5.993574,-2.478906,-67.699
-5.963504,-2.713281,-67.699
-5.940228,-3.182031,-67.699
-5.880417,-3.650781,-67.699
-5.830684,-3.885156,-67.699
-5.75221,-4.119531,-67.699
-5.692007,-4.353906,-67.699
-5.644758,-4.588281,-67.699
-5.510779,-4.822656,-67.699
-5.409128,-5.057031,-67.699
-5.259222,-5.291406,-67.699
-5.17081,-5.525781,-67.699
-5.097656,-5.603155,-67.699
-4.863281,-5.913965,-67.699
-4.786955,-5.994531,-67.699
-4.628906,-6.112293,-67.699
-4.394531,-6.315495,-67.699
-4.160156,-6.401281,-67.699
-3.925781,-6.542445,-67.699
-3.691406,-6.753569,-67.699
-3.457031,-6.860493,-67.699
-3.222656,-7.000391,-67.699
-2.753906,-7.090779,-67.699
-2.519531,-7.159947,-67.699
-2.285156,-7.204434,-67.699
-2.050781,-7.179427,-67.699
-1.816406,-7.08709,-67.699
-1.582031,-6.983076,-67.699
-1.347656,-6.822086,-67.699
-1.113281,-6.67114,-67.699
-0.7172309,-6.463281,-67.699
-0.6445313,-6.412951,-67.699
-0.4101563,-6.304044,-67.699
-0.1757813,-6.124089,-67.699
0.052849270000000004,-5.994531,-67.699
0.29296880000000003,-5.820234,-67.699
0.5273437999999999,-5.629727,-67.699
0.7617187999999999,-5.455892,-67.699
1.230469,-5.13588,-67.699
1.311313,-5.057031,-67.699
1.4876070000000001,-4.822656,-67.699
1.6417739999999998,-4.588281,-67.699
1.8184740000000001,-4.353906,-67.699
2.020666,-4.119531,-67.699
2.186334,-3.885156,-67.699
2.206286,-3.833171,-67.699
2.227487,-3.648397,-67.699
2.260427,-3.506745,-67.699
2.250026,-3.412295,-67.699
2.250026,-3.212484,-67.699
2.272803,-3.013975,-67.699
2.318059,-2.819357,-67.699
2.385206,-2.631166,-67.699
2.473366,-2.451857,-67.699
2.581392,-2.283765,-67.699
2.707875,-2.129083,-67.699
2.8759054904956525,-1.971065581,-67.699
2.81326,-1.79422,-67.699
2.767567,-1.59422,-67.699
2.675642,-1.39422,-67.699
2.609638,-1.29422,-67.699
2.565022,-1.19422,-67.699
2.329403,-0.8942203,-67.699
2.1916450000000003,-0.6942203,-67.699
2.099773,-0.5942203,-67.699
2.043232,-0.4942203,-67.699
1.934958,-0.3930574,-67.699
1.8349579999999999,-0.2792202,-67.699
1.568654,-0.09422024,-67.699
1.334959, 0.053936450000000004,-67.699
1.1349589999999998, 0.14266099999999998,-67.699
0.9349586000000001,0.1685876,-67.699
0.5349586000000001,0.1527981,-67.699
0.3349585,0.1739616,-67.699
0.034958539999999996,0.2679749,-67.699
-0.1650415, 0.38167260000000003,-67.699
-0.2921656, 0.5057796999999999,-67.699
-0.4719758,0.7057797,-67.699
-0.7777127,1.10578,-67.699
-0.9005163,1.30578,-67.699
-1.115346,1.70578,-67.699
-1.287831,1.90578,-67.699
-1.362975,2.00578,-67.699
-1.608909,2.20578,-67.699
-1.765042,2.343899,-67.699
-1.965042,2.504036,-67.699
-2.165042, 2.6063169999999998,-67.699
-2.365042,2.643974,-67.699
-2.465042,2.642736,-67.699
-2.565042,2.606494,-67.699
-2.665042,2.606222,-67.699
-2.865042,2.418571,-67.699
-3.065042,2.266007,-67.699
-3.265041,2.052371,-67.699
-3.465811,1.80578,-67.699
-3.565041,1.706549,-67.699
-3.642202,1.60578,-67.699
-3.904448,1.20578,-67.699
-4.003852, 1.0057800000000001,-67.699
-4.030951, 0.9057797000000001,-67.699
-4.206371, 0.5057796999999999,-67.699
-4.238837, 0.40577969999999997,-67.699
-4.305559,0.3057798,-67.699
-4.402813, 0.10577980000000001,-67.699
-4.436348,0.005779764,-67.699
-4.605505,-0.2942202,-67.699
-4.640041,-0.3942202,-67.699
-4.744234,-0.5942203,-67.699
-4.865041,-0.7546248,-67.699
-5.003761,-0.8942203,-67.699
-5.224358,-1.09422,-67.699
-5.511171,-1.39422,-67.699
-5.665041,-1.564743,-67.699
-5.865041,-1.752056,-67.699
-6.129275516,-1.952448364,-67.699
2.300104,-3.906958,-67.399
2.295342,-3.665642,-67.399
2.3181190000000003,-3.467134,-67.399
2.363375,-3.272515,-67.399
2.430522,-3.084325,-67.399
2.518682,-2.905015,-67.399
2.626708,-2.736923,-67.399
2.741342,-2.596732,-67.399
2.7670186391428775,-2.482991796,-67.399
2.716452,-2.29422,-67.399
2.661521,-1.99422,-67.399
2.62603,-1.89422,-67.399
2.555528,-1.59422,-67.399
2.503934,-1.49422,-67.399
2.474542,-1.39422,-67.399
2.409487,-1.29422,-67.399
2.370375,-1.19422,-67.399
2.299244,-1.09422,-67.399
2.082969,-0.6942203,-67.399
1.957686,-0.4942203,-67.399
1.803556,-0.2942202,-67.399
1.634958,-0.1372758,-67.399
1.4349589999999999,0.03165186,-67.399
1.234959,0.1597517,-67.399
1.034959, 0.23572479999999998,-67.399
0.8349586,0.2517074,-67.399
0.5349586000000001,0.2432798,-67.399
0.1349585,0.2510587,-67.399
-0.06504146,0.2840006,-67.399
-0.2650415, 0.35705529999999996,-67.399
-0.3347495, 0.40577969999999997,-67.399
-0.5650414,0.6341014,-67.399
-0.7124846, 0.8057797000000001,-67.399
-0.9827834,1.20578,-67.399
-1.03516,1.30578,-67.399
-1.111613,1.40578,-67.399
-1.223472,1.60578,-67.399
-1.365041,1.773711,-67.399
-1.565041,1.940273,-67.399
-1.665042,1.96786,-67.399
-1.965042,2.119258,-67.399
-2.165042, 2.1917169999999997,-67.399
-2.265042,2.20627,-67.399
-2.465042,2.206239,-67.399
-2.565042,2.106673,-67.399
-2.765042, 1.9927800000000002,-67.399
-2.865637,1.90578,-67.399
-3.165042, 1.6029499999999999,-67.399
-3.465041,1.283344,-67.399
-3.665041,1.054113,-67.399
-3.784657, 0.9057797000000001,-67.399
-3.838256, 0.8057797000000001,-67.399
-3.969177,0.6057797,-67.399
-4.058791, 0.40577969999999997,-67.399
-4.18819,0.2057798,-67.399
-4.227042, 0.10577980000000001,-67.399
-4.298662,0.005779764,-67.399
-4.343745,-0.09422024,-67.399
-4.465041,-0.2883111,-67.399
-4.641849,-0.5942203,-67.399
-4.965041,-0.9922671,-67.399
-5.066204,-1.09422,-67.399
-5.392166,-1.49422,-67.399
-5.52942,-1.69422,-67.399
-5.781128,-1.99422,-67.399
-5.927913,-2.19422,-67.399
-6.058877,-2.39422,-67.399
-6.080392869,-2.463569054,-67.399
-5.986639,-2.713281,-67.399
-5.930152,-2.947656,-67.399
-5.895541,-3.182031,-67.399
-5.870965,-3.416406,-67.399
-5.835938,-3.650781,-67.399
-5.745943,-4.119531,-67.399
-5.693309,-4.353906,-67.399
-5.658991,-4.588281,-67.399
-5.566406,-4.795168,-67.399
-5.427706,-5.057031,-67.399
-5.332031,-5.215469,-67.399
-5.273438,-5.291406,-67.399
-5.184537,-5.525781,-67.399
-4.988403,-5.760156,-67.399
-4.863281,-5.931752,-67.399
-4.801386,-5.994531,-67.399
-4.628906,-6.11578,-67.399
-4.394531,-6.310286,-67.399
-4.160156,-6.395647,-67.399
-3.925781,-6.537855,-67.399
-3.691406,-6.706026,-67.399
-3.277734,-6.932031,-67.399
-3.222656,-6.968507,-67.399
-2.988281,-7.032055,-67.399
-2.753906,-7.073065,-67.399
-2.519531,-7.097336,-67.399
-2.285156,-7.089079,-67.399
-2.050781,-7.041658,-67.399
-1.816406,-6.963002,-67.399
-1.582031,-6.849023,-67.399
-1.347656,-6.776466,-67.399
-1.113281,-6.647326,-67.399
-0.6445313,-6.482672,-67.399
-0.6142468,-6.463281,-67.399
-0.1757813,-6.250136,-67.399
-0.1528931,-6.228906,-67.399
0.1951511,-5.994531,-67.399
0.5273437999999999,-5.720206,-67.399
0.7617187999999999,-5.549219,-67.399
1.060248,-5.291406,-67.399
1.230469,-5.158905,-67.399
1.337193,-5.057031,-67.399
1.556769,-4.822656,-67.399
1.7539580000000001,-4.588281,-67.399
1.908875,-4.353906,-67.399
2.1679690000000003,-4.046894,-67.399
2.300104,-3.906958,-67.399
-1.50102,1.744182,-67.099
-1.669837,1.75322,-67.099
-1.797916,1.779429,-67.099
-2.024366,1.845674,-67.099
-2.235643,1.845674,-67.099
-2.351501,1.781278,-67.099
-2.459347, 1.6987850000000002,-67.099
-2.561477,1.596654,-67.099
-2.696509,1.49772,-67.099
-2.88715,1.307079,-67.099
-2.982784, 1.2401149999999999,-67.099
-3.150743,1.093442,-67.099
-3.249612,1.039905,-67.099
-3.341553,0.9500484,-67.099
-3.471062,0.8646091,-67.099
-3.62491,0.7454792,-67.099
-3.668515,0.6843606,-67.099
-3.803099,0.5750195,-67.099
-3.828733,0.4712154,-67.099
-3.944466,0.2545408,-67.099
-4.083675,0.08197144,-67.099
-4.133586,-0.02506334,-67.099
-4.36572,-0.3627124,-67.099
-4.624648,-0.7164601,-67.099
-4.755207,-0.8495723,-67.099
-4.859285,-1.01905,-67.099
-4.989782,-1.161139,-67.099
-5.061304,-1.291267,-67.099
-5.119612,-1.355883,-67.099
-5.244173,-1.586865,-67.099
-5.381968,-1.768096,-67.099
-5.447236,-1.922448,-67.099
-5.606924,-2.183163,-67.099
-5.651637,-2.306013,-67.099
-5.698256,-2.532177,-67.099
-5.70965,-2.662413,-67.099
-5.70965,-2.838825,-67.099
-5.766452,-3.13663,-67.099
-5.774565,-3.408932,-67.099
-5.774565,-3.739711296,-67.099
-5.739294,-3.885156,-67.099
-5.677327,-4.353906,-67.099
-5.635298,-4.588281,-67.099
-5.517188,-4.822656,-67.099
-5.409948,-5.057031,-67.099
-5.254136,-5.291406,-67.099
-5.16308,-5.525781,-67.099
-5.097656,-5.599837,-67.099
-4.863281,-5.927211,-67.099
-4.794992,-5.994531,-67.099
-4.447063,-6.228906,-67.099
-4.394531,-6.277116,-67.099
-4.160156,-6.365625,-67.099
-3.925781,-6.495745,-67.099
-3.691406,-6.606436,-67.099
-3.457031,-6.776492,-67.099
-2.988281,-6.913666,-67.099
-2.753906,-6.968909,-67.099
-2.519531,-6.973825,-67.099
-2.285156,-6.934937,-67.099
-2.050781,-6.872705,-67.099
-1.582031,-6.784537,-67.099
-1.347656,-6.709111,-67.099
-1.113281,-6.620628,-67.099
-0.8789063,-6.563049,-67.099
-0.6445313,-6.492979,-67.099
-0.4101563,-6.3803,-67.099
-0.1757813,-6.295772,-67.099
0.05859375,-6.123438,-67.099
0.29296880000000003,-6.030162,-67.099
0.5273437999999999,-5.859655,-67.099
0.6256066,-5.760156,-67.099
0.8855815,-5.525781,-67.099
1.098902,-5.291406,-67.099
1.612273,-4.822656,-67.099
1.8562999999999998,-4.588281,-67.099
1.933594,-4.501094,-67.099
2.080816,-4.398566,-67.099
2.183096,-4.085685,-67.099
2.216763,-3.960039,-67.099
2.34568,-3.683574,-67.099
2.520647,-3.433696,-67.099
2.573931,-3.380411626,-67.099
2.573931,-3.116816,-67.099
2.562537,-2.629549,-67.099
2.51492,-2.409438,-67.099
2.40025,-1.818116,-67.099
2.333957,-1.52955,-67.099
2.247373,-1.345386,-67.099
2.1716699999999998,-1.140063,-67.099
2.088401,-0.9555486,-67.099
2.007892,-0.7365942,-67.099
1.91052,-0.5418502,-67.099
1.801846,-0.3578533,-67.099
1.6473410000000002,-0.1383432,-67.099
1.510371,0.01010023,-67.099
1.345308,0.1590488,-67.099
1.2505359999999999,0.2155052,-67.099
1.064039,0.2960146,-67.099
0.8502114000000001,0.3271421,-67.099
0.33048730000000004, 0.31574800000000003,-67.099
0.1220493,0.2622275,-67.099
-0.2369516,0.2622275,-67.099
-0.3189053,0.2833833,-67.099
-0.482305,0.3639316,-67.099
-0.5876095,0.4811781,-67.099
-0.7344636,0.61172,-67.099
-0.7749801, 0.6889282999999999,-67.099
-0.9420996,0.9018794,-67.099
-1.099553,1.175788,-67.099
-1.196438,1.288786,-67.099
-1.50102,1.744182,-67.099
-0.8789063,-6.532558,-66.799
-0.6445313,-6.425,-66.799
-0.4101563,-6.356258,-66.799
-0.1757813,-6.27473,-66.799
0.05859375,-6.129058,-66.799
0.29296880000000003,-6.067693,-66.799
0.5273437999999999,-5.912918,-66.799
0.7188665999999999,-5.760156,-66.799
0.9735577,-5.525781,-66.799
1.171459,-5.291406,-66.799
1.230469,-5.235188,-66.799
1.485635,-5.057031,-66.799
1.699219,-4.920514,-66.799
1.803529,-4.93517,-66.799
1.9093889999999998,-4.64772,-66.799
1.99755,-4.46841,-66.799
2.105576,-4.300319,-66.799
2.232059,-4.145637,-66.799
2.37535,-4.006382,-66.799
2.4477436338143237,-3.952716523,-66.799
2.478805,-3.79422,-66.799
2.508234,-3.39422,-66.799
2.5510770000000003,-3.19422,-66.799
2.567139,-2.89422,-66.799
2.558151,-2.59422,-66.799
2.514151,-2.39422,-66.799
2.461259,-1.89422,-66.799
2.410402,-1.69422,-66.799
2.3674980000000003,-1.39422,-66.799
2.315655,-1.29422,-66.799
2.255766,-1.09422,-66.799
2.197072,-0.9942203,-66.799
2.160831,-0.8942203,-66.799
2.0505210000000003,-0.6942203,-66.799
1.934958,-0.5411797,-66.799
1.8349579999999999,-0.4370363,-66.799
1.734958,-0.3626577,-66.799
1.534959,-0.2531018,-66.799
1.4349589999999999,-0.2257017,-66.799
1.334959,-0.1717626,-66.799
1.1349589999999998,-0.1119622,-66.799
1.034959,-0.09372519,-66.799
0.034958539999999996,-0.09378545,-66.799
-0.06504146,-0.0908869,-66.799
-0.2650415,-0.05395475,-66.799
-0.4650414,0.02441613,-66.799
-0.5650414,0.08662089,-66.799
-0.6650414,0.1696411,-66.799
-0.8829581, 0.40577969999999997,-66.799
-1.096481,0.7057797,-66.799
-1.155767, 0.8057797000000001,-66.799
-1.365041,1.081553,-66.799
-1.565041,1.313251,-66.799
-1.665042, 1.4020160000000002,-66.799
-1.765042,1.447298,-66.799
-1.965042,1.50619,-66.799
-2.065042,1.524687,-66.799
-2.165042, 1.5141870000000002,-66.799
-2.365042,1.429192,-66.799
-2.565042, 1.3246689999999999,-66.799
-2.865042,1.149999,-66.799
-2.965042,1.074897,-66.799
-3.427541, 0.8057797000000001,-66.799
-3.765041,0.550551,-66.799
-3.97397,0.3057798,-66.799
-4.090041,0.2057798,-66.799
-4.364651,-0.09422024,-66.799
-4.44188,-0.1942202,-66.799
-4.911166,-0.6942203,-66.799
-4.998244,-0.7942203,-66.799
-5.206943,-1.09422,-66.799
-5.301998,-1.29422,-66.799
-5.33063,-1.39422,-66.799
-5.383831,-1.49422,-66.799
-5.441389,-1.69422,-66.799
-5.484345,-1.79422,-66.799
-5.502604,-1.89422,-66.799
-5.609121,-2.19422,-66.799
-5.645738,-2.49422,-66.799
-5.6473,-2.59422,-66.799
-5.630093,-2.89422,-66.799
-5.635875,-3.19422,-66.799
-5.622673,-3.49422,-66.799
-5.5765,-4.09422,-66.799
-5.516831534,-4.638959198,-66.799
-5.439231,-4.822656,-66.799
-5.314904,-5.057031,-66.799
-5.200536,-5.291406,-66.799
-4.95691,-5.760156,-66.799
-4.863281,-5.882887,-66.799
-4.742672,-5.994531,-66.799
-4.628906,-6.076997,-66.799
-4.394531,-6.159326,-66.799
-4.160156,-6.302148,-66.799
-3.925781,-6.395166,-66.799
-3.691406,-6.543806,-66.799
-3.457031,-6.654525,-66.799
-3.222656,-6.784881,-66.799
-2.988281,-6.832774,-66.799
-2.753906,-6.854132,-66.799
-2.519531,-6.854132,-66.799
