X,Y,Z
-4.79187,6.26168,-58.009
-4.871085,6.36168,-58.009
-4.884936, 6.3755310000000005,-58.009
-4.962209, 6.461679999999999,-58.009
-4.984936,6.489253,-58.009
-5.032521,6.56168,-58.009
-5.084936,6.658555,-58.009
-5.087608,6.66168,-58.009
-5.136869,6.76168,-58.009
-5.177327,6.86168,-58.009
-5.184936,6.875316,-58.009
-5.219572, 6.961679999999999,-58.009
-5.240695,7.06168,-58.009
-5.271085,7.16168,-58.009
-5.284936,7.209354,-58.009
-5.299936,7.26168,-58.009
-5.314103,7.36168,-58.009
-5.319447, 7.461679999999999,-58.009
-5.321077,7.56168,-58.009
-5.322504,7.66168,-58.009
-5.321077,7.76168,-58.009
-5.316357,7.86168,-58.009
-5.299936, 7.961679999999999,-58.009
-5.284936,8.003346,-58.009
-5.265125, 8.061679999999999,-58.009
-5.241294,8.16168,-58.009
-5.216186,8.26168,-58.009
-5.184936,8.31315,-58.009
-5.153999,8.36168,-58.009
-5.114482,8.46168,-58.009
-5.084936, 8.501945000000001,-58.009
-5.040818, 8.561679999999999,-58.009
-4.984936,8.631762,-58.009
-4.95905,8.66168,-58.009
-4.884936,8.74528,-58.009
-4.868666,8.76168,-58.009
-4.784936,8.84541,-58.009
-4.768269,8.86168,-58.009
-4.684936,8.935955,-58.009
-4.656983,8.96168,-58.009
-4.584936, 9.019960000000001,-58.009
-4.538809, 9.061679999999999,-58.009
-4.484936,9.107764,-58.009
-4.40844,9.16168,-58.009
-4.384936, 9.179421999999999,-58.009
-4.284936,9.221623,-58.009
-4.208306,9.26168,-58.009
-4.184936,9.276109,-58.009
-4.084936,9.31142,-58.009
-3.984936,9.334956,-58.009
-3.895513,9.36168,-58.009
-3.884936, 9.365815000000001,-58.009
-3.784936,9.387552,-58.009
-3.684936, 9.401819999999999,-58.009
-3.584936,9.408092,-58.009
-3.484936,9.413441,-58.009
-3.384936, 9.416008999999999,-58.009
-3.284936,9.41405,-58.009
-3.184936,9.408475,-58.009
-3.084936,9.397285,-58.009
-2.984936,9.387981,-58.009
-2.886023,9.36168,-58.009
-2.884936,9.361289,-58.009
-2.784936,9.334123,-58.009
-2.684936,9.310775,-58.009
-2.584936, 9.293130999999999,-58.009
-2.53077,9.26168,-58.009
-2.484936,9.232901,-58.009
-2.384936,9.185475,-58.009
-2.346955,9.16168,-58.009
-2.284936,9.12235,-58.009
-2.184936, 9.085505000000001,-58.009
-2.147568, 9.061679999999999,-58.009
-2.084936,9.015556,-58.009
-2.010205,8.96168,-58.009
-1.984936, 8.938863999999999,-58.009
-1.892494,8.86168,-58.009
-1.884936, 8.853238000000001,-58.009
-1.792173,8.76168,-58.009
-1.784936,8.752663,-58.009
-1.703318,8.66168,-58.009
-1.684936, 8.636168999999999,-58.009
-1.627905, 8.561679999999999,-58.009
-1.584936,8.483109,-58.009
-1.573031,8.46168,-58.009
-1.485603,8.36168,-58.009
-1.484936,8.359299,-58.009
-1.454339,8.26168,-58.009
-1.385612,8.16168,-58.009
-1.385371, 8.061679999999999,-58.009
-1.384936,8.060117,-58.009
-1.344551, 7.961679999999999,-58.009
-1.316113,7.86168,-58.009
-1.298672,7.76168,-58.009
-1.285462,7.66168,-58.009
-1.285379,7.56168,-58.009
-1.284936,7.558555,-58.009
-1.27045, 7.461679999999999,-58.009
-1.252309,7.36168,-58.009
-1.244096,7.26168,-58.009
-1.246824,7.16168,-58.009
-1.253607,7.06168,-58.009
-1.266549, 6.961679999999999,-58.009
-1.284936,6.914958,-58.009
-1.305249,6.86168,-58.009
-1.329069,6.76168,-58.009
-1.354991,6.66168,-58.009
-1.384936, 6.602441000000001,-58.009
-1.407663,6.56168,-58.009
-1.428269, 6.461679999999999,-58.009
-1.441982,6.36168,-58.009
-1.46364,6.26168,-58.009
-1.484936,6.230598,-58.009
-1.524167,6.16168,-58.009
-1.568269,6.06168,-58.009
-1.584936, 6.0412799999999995,-58.009
-1.635444, 5.961679999999999,-58.009
-1.684936,5.897954,-58.009
-1.718572,5.86168,-58.009
-1.784936,5.78964,-58.009
-1.813652,5.76168,-58.009
-1.884936, 5.706443999999999,-58.009
-1.955018,5.66168,-58.009
-1.984936,5.639424,-58.009
-2.084936,5.595637,-58.009
-2.147191,5.56168,-58.009
-2.184936,5.538487,-58.009
-2.284936,5.510157,-58.009
-2.384936,5.489236,-58.009
-2.484936,5.466531,-58.009
-2.51202, 5.461679999999999,-58.009
-2.584936,5.449611,-58.009
-2.684936,5.446117,-58.009
-2.784936,5.44668,-58.009
-2.884936,5.44668,-58.009
-2.984936, 5.4472499999999995,-58.009
-3.084936,5.449009,-58.009
-1.359837,6.521168,-57.709
-1.083552, 6.910591999999999,-57.709
-0.995151, 7.100167999999999,-57.709
-0.9410129, 7.302213999999999,-57.709
-0.9227822,7.510592,-57.709
-0.9273486,7.981223,-57.709
-0.9636712,8.187218,-57.709
-1.035213,8.383778,-57.709
-1.120156,8.549844,-57.709
-1.240133,8.72119,-57.709
-1.324605, 8.811485999999999,-57.709
-1.554318, 9.023475000000001,-57.709
-1.732544,9.13297,-57.709
-1.931984,9.223893,-57.709
-2.134031,9.278031,-57.709
-2.265008,9.290027,-57.709
-2.500075,9.351241,-57.709
-2.708453,9.369471,-57.709
-3.39871,9.364905,-57.709
-3.604706,9.328582,-57.709
-3.892478,9.246458,-57.709
-4.08701,9.169575,-57.709
-4.223563, 9.098887999999999,-57.709
